@relation AlgoSelection-TestSet-weka.filters.unsupervised.attribute.Remove-R41-48

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Recall_Avg numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute IR_Precision_Avg numeric
@attribute SF_Entropy_tr_vs_tr-x1 numeric
@attribute SF_Entropy_tr_vs_te numeric
@attribute SF_Entropy_tr_vs_te-x1 numeric
@attribute SF_Entropy_tr-x1_vs_te numeric
@attribute SF_Entropy_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_StDev numeric
@attribute SF_Entropy_Range numeric
@attribute SF_Entropy_Avg numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Information_tr_vs_tr-x1 numeric
@attribute KB_Information_tr_vs_te numeric
@attribute KB_Information_tr_vs_te-x1 numeric
@attribute KB_Information_tr-x1_vs_te numeric
@attribute KB_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Information_StDev numeric
@attribute KB_Information_Range numeric
@attribute KB_Information_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
0,0,0,0,0,0,0,0,11.061947,0.455886,11.061947,-10.606061,0,6.257783,11.061947,55.417002,0,0,0,0,0,0,0,0.5,0.110619,0.004559,0.110619,-0.106061,0,0.062578,0.110619,0.55417,0.122856,0.005547,0.122856,-0.117309,0,0.069367,0.122856,0.310041,0,33294,33294,33294,33294,19222.29986,33294,30609,25,-33214,-33207,-33239,-33232,19181.31092,33239,-30544,25,18,25,-7,0,11.803954,25,8,0.221239,0.009118,0.221239,-0.212121,0,0.125156,0.221239,0.10834,2500,1800,2500,-700,0,1180.395414,2500,800,0.045788,0.001762,0.045788,-0.044025,0,0.025937,0.045788,0.355787,Bad
0.005283,0.658455,0.601775,0.653171,0.596491,0.363016,0.658455,0.162589,1.074942,28.560322,30.899503,27.48538,29.824561,16.887,30.899503,59.625461,0.003671,0.359161,0.344233,0.35549,0.340563,0.20209,0.359161,0.59052,0.010749,0.285603,0.308995,0.274854,0.298246,0.16887,0.308995,0.596255,0.01202,0.274337,0.321797,0.262317,0.309777,0.1698,0.321797,0.597607,99.966055,256.569308,344.942174,156.603253,244.976119,154.691566,344.942174,415.762342,1.033945,91.430692,60.057826,90.396747,59.023881,45.283579,91.430692,-110.262342,39.592031,200.413765,204.879196,160.821735,165.287166,106.814523,204.879196,81.361742,0.005058,0.41686,0.478927,0.411801,0.473869,0.258385,0.478927,0.145854,3959.203069,20041.37654,20487.91962,16082.17347,16528.71655,10681.45233,20487.91962,8136.174169,0.002778,0.329943,0.322523,0.327166,0.319745,0.187577,0.329943,0.575592,Bad
0.004175,0.27493,0.208455,0.270754,0.204279,0.140983,0.27493,0.140619,1.114954,3.89176,11.328918,2.776807,10.213964,5.099676,11.328918,59.947713,-0.004406,0.275442,0.243536,0.279848,0.247942,0.151659,0.279848,0.600649,0.01115,0.038918,0.113289,0.027768,0.10214,0.050997,0.113289,0.599477,-0.001889,0.051605,0.126533,0.053494,0.128421,0.060308,0.128421,0.619177,19.878008,299.351581,365.065533,279.473573,345.187525,188.161628,365.065533,278.835967,6.121992,63.648419,66.934467,57.526427,60.812475,36.040565,66.934467,21.914033,7.542276,89.191821,95.158039,81.649545,87.615763,51.190726,95.158039,45.157479,0.005744,0.156509,0.211451,0.150766,0.205708,0.106967,0.211451,0.090626,754.227561,8919.182098,9515.803885,8164.954537,8761.576324,5119.072604,9515.803885,4515.747884,0.005375,0.119682,0.119543,0.114308,0.114168,0.067543,0.119682,0.552039,Bad
0.015832,0.768932,0.806076,0.7531,0.790244,0.450397,0.806076,0.408366,1.257036,19.716599,40.769231,18.459564,39.512195,19.1434,40.769231,75.333514,0.001496,0.372252,0.425204,0.370756,0.423708,0.230789,0.425204,0.777784,0.01257,0.197166,0.407692,0.184596,0.395122,0.191434,0.407692,0.753335,0.011592,0.204764,0.407477,0.193172,0.395885,0.192188,0.407477,0.751519,21.356198,-19.48239,49.46065,-40.838588,28.104452,29.570255,68.94304,120.789919,88.643802,387.48239,412.53935,298.838588,323.895548,208.772149,412.53935,164.210081,89.723218,345.585752,394.142765,255.862534,304.419547,192.207129,394.142765,188.072576,0.014813,0.432494,0.738164,0.417681,0.723351,0.356287,0.738164,0.464085,8972.32179,34558.57517,39414.27645,25586.25338,30441.95466,19220.71293,39414.27645,18807.25755,0.00796,0.384599,0.450024,0.376638,0.442063,0.240149,0.450024,0.692386,Bad
-0.005771,-0.054191,-0.040619,-0.04842,-0.034848,0.026399,0.054191,0.302708,2.020384,-1.898056,0.277959,-3.91844,-1.742424,1.604345,3.91844,66.086979,-0.002609,-0.025589,-0.026581,-0.02298,-0.023972,0.014352,0.026581,0.677197,0.020204,-0.018981,0.00278,-0.039184,-0.017424,0.016043,0.039184,0.66087,-0.012655,-0.135548,-0.132314,-0.122893,-0.119659,0.073865,0.135548,0.735113,15.140389,82.510063,84.002416,67.369674,68.862027,44.136556,84.002416,79.25169,3.859611,9.489937,10.997584,5.630326,7.137973,5.089422,10.997584,8.24831,4.385921,13.321039,14.828686,8.935119,10.442766,7.116513,14.828686,12.524215,0.013018,-0.007489,0.016132,-0.020507,0.003114,0.011083,0.023621,0.143204,438.592052,1332.103916,1482.868606,893.511864,1044.276554,711.651255,1482.868606,1252.421487,0.005339,0.001903,0.013637,-0.003436,0.008298,0.006031,0.013637,0.622678,Good
-0.026464,0.07656,0.078799,0.103024,0.105263,0.053596,0.105263,0.257102,-3.361728,5.702599,1.90143,9.064327,5.263158,3.783165,9.064327,61.36717,0.001088,0.027404,0.05372,0.026316,0.052632,0.025484,0.05372,0.63843,-0.033617,0.057026,0.019014,0.090643,0.052632,0.037832,0.090643,0.613672,0.014834,-0.00063,0.065731,-0.015464,0.050898,0.031324,0.066361,0.676083,55848,129954,161100,74106,105252,72743.84698,161100,122704.5,-55747,-129606,-160695,-73859,-104948,72551.18123,160695,-122399,-3,106,105,109,108,61.789967,109,77,-0.067235,0.114052,0.038029,0.181287,0.105263,0.075663,0.181287,0.227343,-300,10600,10500,10900,10800,6178.996682,10900,7700,-0.023183,0.056214,0.038012,0.079397,0.061194,0.035965,0.079397,0.605571,Bad
0.022051,0.005035,0.03324,-0.017016,0.011189,0.015348,0.03324,0.229697,4.632867,-7.005638,5.192308,-11.638505,0.559441,5.642548,12.197946,65.064347,0.003271,0.074946,0.054585,0.071676,0.051314,0.037408,0.074946,0.646754,0.046329,-0.070056,0.051923,-0.116385,0.005594,0.056425,0.121979,0.650643,0.006842,-0.032943,0.026486,-0.039785,0.019644,0.024722,0.059429,0.6712,56.642514,299.807462,367.429876,243.164948,310.787362,179.90469,367.429876,289.477292,23.357486,29.192538,48.570124,5.835052,25.212638,20.004269,48.570124,24.272708,25.955736,49.204006,72.664556,23.248271,46.708821,31.154809,72.664556,47.726523,0.029381,-0.022901,0.047293,-0.052282,0.017912,0.031099,0.070194,0.149408,2595.57356,4920.400631,7266.455637,2324.827071,4670.882077,3115.48092,7266.455637,4772.652305,0.022403,-0.016463,0.022369,-0.038866,-0.000034,0.018912,0.038866,0.59257,Bad
-0.02807,-0.012878,0.0189,0.015192,0.04697,0.019912,0.04697,0.160776,-3.770983,-2.051125,-1.422498,1.719858,2.348485,1.5631,3.770983,57.206835,-0.010716,-0.045779,-0.041977,-0.035063,-0.031261,0.022719,0.045779,0.64793,-0.03771,-0.020511,-0.014225,0.017199,0.023485,0.015631,0.03771,0.572068,0.002499,0.010143,0.031537,0.007644,0.029039,0.014327,0.031537,0.602378,22.221487,93.33624,96.092661,71.114753,73.871173,49.126625,96.092661,84.900687,-3.221487,-1.33624,-1.092661,1.885247,2.128827,1.338619,3.221487,2.599313,-1.770806,3.72727,4.114729,5.498076,5.885535,2.871959,5.885535,6.490687,-0.023879,-0.033475,-0.030879,-0.009596,-0.007,0.015254,0.033475,0.079673,-177.080606,372.727021,411.472871,549.807627,588.553477,287.195891,588.553477,649.068711,-0.027676,-0.019351,-0.003862,0.008325,0.023814,0.013012,0.027676,0.558186,Good
-0.000966,0.512203,0.505565,0.513169,0.506531,0.294096,0.513169,0.405211,0.016846,25.892857,25.343407,25.876011,25.32656,14.787475,25.892857,70.222437,-0.002582,0.348371,0.328781,0.350953,0.331363,0.196388,0.350953,0.688245,0.000168,0.258929,0.253434,0.25876,0.253266,0.147875,0.258929,0.702224,-0.00036,0.253011,0.252919,0.25337,0.253279,0.146153,0.25337,0.703907,51.741139,1793.823286,1992.842647,1742.082147,1941.101508,1081.443284,1992.842647,4790.86349,-45.741139,-1709.823286,-1906.842647,-1664.082147,-1861.101508,1034.139,1906.842647,-4722.86349,3.999852,70.929865,70.92818,66.930013,66.928328,39.82972,70.929865,38.46336,-0.000133,0.526214,0.515166,0.526347,0.515299,0.300693,0.526347,0.408687,399.985201,7092.986482,7092.818013,6693.001281,6692.832812,3982.971985,7092.986482,3846.336025,-0.000436,0.258263,0.253396,0.2587,0.253832,0.147843,0.2587,0.701886,Bad
-0.001954,0.579319,0.610659,0.581273,0.612613,0.34432,0.612613,0.367707,-0.131752,34.949833,30.498878,35.081585,30.630631,19.01853,35.081585,66.872341,-0.000663,0.242927,0.296501,0.24359,0.297164,0.157438,0.297164,0.716777,-0.001318,0.349498,0.304989,0.350816,0.306306,0.190185,0.350816,0.668723,0.000331,0.160072,0.303207,0.159741,0.302876,0.145859,0.303207,0.719647,1835.690192,3707.177586,14066.38742,1871.487394,12230.69723,6294.056901,14066.38742,18259.83767,-1809.690192,-3344.177586,-13634.38742,-1534.487394,-11824.69723,6112.974979,13634.38742,-17959.08767,15.999997,342.60446,332.239832,326.604463,316.239835,190.351135,342.60446,163.07861,-0.002613,0.711272,0.615645,0.713884,0.618258,0.385784,0.713884,0.33254,1599.999653,34260.44596,33223.9832,32660.44631,31623.98354,19035.11352,34260.44596,16307.86099,-0.001089,0.35525,0.325249,0.356338,0.326338,0.197139,0.356338,0.662157,Bad
0.117114,0.533365,0.492988,0.416251,0.375874,0.267303,0.533365,0.399429,6.013986,32.590616,24.807692,26.57663,18.793706,15.367261,32.590616,68.570003,0.036326,0.250539,0.24578,0.214212,0.209454,0.133628,0.250539,0.750748,0.06014,0.325906,0.248077,0.265766,0.187937,0.153673,0.325906,0.6857,0.064498,0.137721,0.231948,0.073224,0.16745,0.099669,0.231948,0.740523,-4287.437381,46.817337,188.865248,4334.254717,4476.302629,2184.475681,4476.302629,1321.567736,4367.437381,282.182663,227.134752,-4085.254717,-4140.302629,2102.382949,4367.437381,-1007.817736,80.479022,275.555359,266.588483,195.076337,186.109461,137.31016,275.555359,126.83876,0.084133,0.506928,0.390316,0.422796,0.306184,0.241955,0.506928,0.297914,8047.9022,27555.53589,26658.84831,19507.63369,18610.94611,13731.01604,27555.53589,12683.87599,0.058336,0.327001,0.265101,0.268665,0.206765,0.157949,0.327001,0.679727,Bad
0.036742,0.74364,0.710984,0.706898,0.674242,0.409799,0.74364,0.133597,4.159862,25.920573,37.871983,21.760711,33.712121,17.972988,37.871983,60.656606,0.001552,0.53252,0.52199,0.530968,0.520438,0.303994,0.53252,0.588036,0.041599,0.259206,0.37872,0.217607,0.337121,0.17973,0.37872,0.606566,0.01704,0.309988,0.463078,0.292948,0.446039,0.227125,0.463078,0.58473,43.237171,119.903851,169.592745,76.666679,126.355573,76.004705,169.592745,272.681516,61.762829,236.096149,243.407255,174.333321,181.644427,123.23534,243.407255,9.818484,65.874845,203.449537,221.879676,137.574693,156.004832,107.457656,221.879676,85.309224,0.056209,0.383247,0.571861,0.327038,0.515651,0.271644,0.571861,0.16256,6587.484457,20344.95372,22187.96762,13757.46927,15600.48316,10745.76559,22187.96762,8530.922417,0.022215,0.373327,0.424898,0.351112,0.402683,0.225185,0.424898,0.544139,Bad
0.006194,0.060161,0.081666,0.053966,0.075472,0.040206,0.081666,0.044661,1.583558,1.785714,5.357143,0.202156,3.773585,2.262582,5.357143,53.175539,-0.012792,0.091707,0.076915,0.104499,0.089706,0.052975,0.104499,0.514288,0.015836,0.017857,0.053571,0.002022,0.037736,0.022626,0.053571,0.531755,0.003217,0.031857,0.054178,0.02864,0.050962,0.025619,0.054178,0.531865,5.318042,82.119837,83.746746,76.801795,78.428704,46.401949,83.746746,67.865732,0.681958,1.880163,2.253254,1.198205,1.571296,1.04567,2.253254,0.134268,0.682068,2.1128,2.485892,1.430732,1.803823,1.174336,2.485892,1.140517,0.005191,0.009545,0.022939,0.004354,0.017748,0.009822,0.022939,0.012552,68.206834,211.280049,248.589154,143.073215,180.38232,117.433561,248.589154,114.051701,0.008226,0.062908,0.081956,0.054682,0.07373,0.040343,0.081956,0.475616,Bad
0.037845,0.389052,0.434309,0.351207,0.396465,0.228034,0.434309,0.241735,5.287909,12.109574,25.111141,6.821665,19.823232,10.853992,25.111141,65.620349,0.007273,0.358098,0.36949,0.350826,0.362218,0.20801,0.36949,0.67157,0.052879,0.121096,0.251111,0.068217,0.198232,0.10854,0.251111,0.656203,0.010348,0.185728,0.278028,0.175379,0.267679,0.136269,0.278028,0.675138,46.268799,96.713998,153.966554,50.4452,107.697755,66.220263,153.966554,237.134432,58.731201,259.286002,259.033446,200.554801,200.302245,134.820928,259.286002,45.365569,60.297837,200.505295,218.229947,140.207458,157.93211,106.605721,218.229947,95.78942,0.03819,0.326494,0.460715,0.288304,0.422525,0.223603,0.460715,0.223885,6029.78371,20050.52946,21822.99468,14020.74575,15793.21097,10660.57213,21822.99468,9578.94198,0.026975,0.188088,0.240829,0.161112,0.213854,0.118524,0.240829,0.602393,Bad
0,0,0,0,0,0,0,0,11.061947,0.455886,11.061947,-10.606061,0,6.257783,11.061947,55.417002,0,0,0,0,0,0,0,0.5,0.110619,0.004559,0.110619,-0.106061,0,0.062578,0.110619,0.55417,0.122856,0.005547,0.122856,-0.117309,0,0.069367,0.122856,0.310041,25,80,87,55,62,42.339895,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045788,0.001762,0.045788,-0.044025,0,0.025937,0.045788,0.355787,Bad
0.006379,0.233205,0.212798,0.226826,0.206419,0.127208,0.233205,0.180784,0.842391,18.364244,11.163337,17.521853,10.320946,8.793774,18.364244,57.624898,-0.001479,0.257343,0.229407,0.258823,0.230886,0.141402,0.258823,0.607724,0.008424,0.183642,0.111633,0.175219,0.103209,0.087938,0.183642,0.576249,0.001757,-0.001494,0.11158,-0.003251,0.109823,0.055762,0.113074,0.628925,19.21516,243.383575,343.901935,224.168415,324.686775,169.226241,343.901935,287.692527,6.78484,119.616425,88.098065,112.831585,81.313225,59.478012,119.616425,13.057473,7.271579,105.098571,99.630198,97.826992,92.358619,57.121872,105.098571,44.838613,0.004676,0.244125,0.217567,0.23945,0.212891,0.132388,0.244125,0.076765,727.157884,10509.85706,9963.019788,9782.699179,9235.861904,5712.18724,10509.85706,4483.861308,0.004732,0.179209,0.113696,0.174476,0.108963,0.087403,0.179209,0.567418,Bad
0.039844,0.363145,0.378305,0.323301,0.338462,0.203283,0.378305,0.14452,5,2.984293,21.923077,-2.015707,16.923077,9.847413,21.923077,62.523157,0.014545,0.184028,0.203574,0.169483,0.189029,0.108151,0.203574,0.577335,0.05,0.029843,0.219231,-0.020157,0.169231,0.098474,0.219231,0.625232,0.020295,0.136686,0.275157,0.116392,0.254862,0.12665,0.275157,0.620021,58.793798,-818.316658,-738.030225,-877.110456,-796.824022,468.017509,877.110456,824.094601,21.206202,1147.316658,1154.030225,1126.110456,1132.824022,658.282555,1154.030225,-510.344601,23.552603,84.187394,98.896941,60.634791,75.344339,47.427634,98.896941,44.719118,0.01983,0.121516,0.20956,0.101686,0.18973,0.09711,0.20956,0.097616,2355.260269,8418.739374,9889.694133,6063.479105,7534.433865,4742.763383,9889.694133,4471.911817,0.027636,0.184941,0.260867,0.157305,0.233231,0.125142,0.260867,0.533131,Bad
0,0,0,0,0,0,0,0,11.061947,0.455886,11.061947,-10.606061,0,6.257783,11.061947,55.417002,-0.01709,0.190149,0.21367,0.207239,0.23076,0.122084,0.23076,0.483852,0.110619,0.004559,0.110619,-0.106061,0,0.062578,0.110619,0.55417,0.122856,0.005547,0.122856,-0.117309,0,0.069367,0.122856,0.310041,15.923837,73.519516,78.443085,57.595679,62.519248,39.856164,78.443085,65.350807,9.076163,6.480484,8.556915,-2.595679,-0.519248,4.172459,9.076163,-0.350807,9.076163,10.899993,12.976424,1.82383,3.900261,5.718567,12.976424,3.780032,0.072924,0.072471,0.143211,-0.000452,0.070288,0.058469,0.143211,0.034204,907.616298,1089.999271,1297.642351,182.382972,390.026053,571.856694,1297.642351,378.003202,0.045788,0.001762,0.045788,-0.044025,0,0.025937,0.045788,0.355787,Bad
-0.063703,0.384861,0.326037,0.448563,0.38974,0.226392,0.448563,0.322133,-3.722654,29.557516,14.937633,33.28017,18.660287,15.221024,33.28017,62.639246,0.012739,0.145678,0.157836,0.132939,0.145096,0.084247,0.157836,0.729742,-0.046495,0.295575,0.149376,0.34207,0.195871,0.155078,0.34207,0.62871,-0.004811,0.054152,0.082148,0.058963,0.086959,0.042354,0.086959,0.775666,37615.45934,40840.45888,76307.40347,3224.999544,38691.94414,31186.34451,76307.40347,76305.30612,-37509.45934,-40492.45888,-75902.40347,-2982.999544,-38392.94414,31016.86939,75902.40347,-76001.05612,6.719385,248.603311,217.83447,241.883926,211.115086,133.33065,248.603311,121.199912,-0.102164,0.514742,0.27149,0.616906,0.373654,0.278159,0.616906,0.290426,671.938492,24860.33107,21783.44704,24188.39258,21111.50855,13333.06501,24860.33107,12119.99124,-0.03857,0.324639,0.230861,0.363208,0.269431,0.176419,0.363208,0.598687,Bad
0.020091,0.742314,0.673938,0.722222,0.653846,0.404085,0.742314,0.161006,1.99115,34.566908,34.683458,32.575758,32.692308,19.43313,34.683458,59.180771,0.012187,0.371802,0.33911,0.359615,0.326923,0.202207,0.371802,0.581412,0.019912,0.345669,0.346835,0.325758,0.326923,0.194331,0.346835,0.591808,0.021611,0.356183,0.353378,0.334572,0.331768,0.198793,0.356183,0.589335,4296,7518,11814,3222,7518,4999.197936,11814,22017,-4271,-7438,-11727,-3167,-7456,4959.04191,11727,-21952,17,66,65,49,48,33.635299,66,24,0.039823,0.691338,0.693669,0.651515,0.653846,0.388663,0.693669,0.183615,1700,6600,6500,4900,4800,3363.529892,6600,2400,0.010097,0.371675,0.344675,0.361578,0.334578,0.204217,0.371675,0.578356,Good
-0.00106,0.53509,0.38081,0.53615,0.381869,0.272094,0.53615,0.449397,0.23139,25.448465,19.324858,25.217075,19.093468,13.099262,25.448465,72.938545,-0.005639,0.244194,0.185296,0.249833,0.190935,0.127912,0.249833,0.727982,0.002314,0.254485,0.193249,0.252171,0.190935,0.130993,0.254485,0.729385,-0.006174,0.18927,0.221968,0.195444,0.228142,0.12126,0.228142,0.771109,3222,22554,57996,19332,54774,26634.33386,57996,64977,-3196,-22191,-57564,-18995,-54368,26432.63067,57564,-64676.25,20,321,324,301,304,180.610769,324,179.75,0.004628,0.508969,0.386497,0.504341,0.381869,0.261985,0.508969,0.458771,2000,32100,32400,30100,30400,18061.07693,32400,17975,0.000125,0.283081,0.187852,0.282956,0.187727,0.141362,0.283081,0.717707,Bad
0.051357,0.540115,0.483175,0.488758,0.431818,0.282314,0.540115,0.214514,3.63033,29.766693,25.221239,26.136364,21.590909,15.014671,29.766693,60.566673,0.019767,0.387833,0.35307,0.368067,0.333303,0.208813,0.387833,0.649589,0.036303,0.297667,0.252212,0.261364,0.215909,0.150147,0.297667,0.605667,0.038529,0.263094,0.25455,0.224565,0.216021,0.139244,0.263094,0.615507,11.217427,-1139.386869,-840.049009,-1150.604296,-851.266436,587.52011,1150.604296,574.197134,13.782573,1219.386869,927.049009,1205.604296,913.266436,627.130561,1219.386869,-509.197134,16.900574,56.817659,55.883555,39.917085,38.982981,28.505506,56.817659,21.025663,0.057735,0.575572,0.567315,0.517837,0.50958,0.31416,0.575572,0.172642,1690.057397,5681.765937,5588.355521,3991.70854,3898.298125,2850.550626,5681.765937,2102.566338,0.025631,0.287459,0.242244,0.261828,0.216613,0.147052,0.287459,0.60267,Bad
-0.03651,0.531295,0.557546,0.567806,0.594056,0.325379,0.594056,-0.013229,-2.202797,23.895489,27.5,26.098287,29.702797,15.568306,29.702797,49.817212,-0.009961,0.296404,0.264678,0.306365,0.274639,0.165404,0.306365,0.481742,-0.022028,0.238955,0.275,0.260983,0.297028,0.155683,0.297028,0.498172,-0.004208,0.167741,0.305703,0.171948,0.309911,0.148956,0.309911,0.522525,67.385571,286.000398,370.177861,218.614827,302.79229,175.577654,370.177861,310.278061,12.614429,42.999603,45.822139,30.385173,33.20771,22.623247,45.822139,3.471939,14.098515,62.731314,67.500378,48.6328,53.401863,34.07093,67.500378,23.059748,0.011363,0.132526,0.194101,0.121163,0.182738,0.094531,0.194101,0.029238,1409.851459,6273.131423,6750.037797,4863.279964,5340.186338,3407.092982,6750.037797,2305.974807,-0.022237,0.285641,0.286325,0.307879,0.308562,0.171772,0.308562,0.482979,Bad
0.007021,0.283742,0.203192,0.276721,0.196171,0.142417,0.283742,0.241866,0.660408,14.031621,10.468967,13.371212,9.808559,7.039244,14.031621,62.286826,0.001522,0.25533,0.223486,0.253808,0.221964,0.138396,0.25533,0.660743,0.006604,0.140316,0.10469,0.133712,0.098086,0.070392,0.140316,0.622868,0.002856,0.030728,0.106001,0.027872,0.103145,0.049388,0.106001,0.652245,17.369272,211.228241,316.153063,193.85897,298.783791,153.496496,316.153063,269.236595,8.630728,151.771759,115.846938,143.141031,107.216209,76.269769,151.771759,31.513405,9.702765,126.731048,123.588766,117.028283,113.886001,69.58484,126.731048,62.667752,0.006547,0.245729,0.197121,0.239182,0.190574,0.127532,0.245729,0.13997,970.276504,12673.10478,12358.8766,11702.82828,11388.60009,6958.483991,12673.10478,6266.77516,0.004214,0.166439,0.100132,0.162226,0.095919,0.080447,0.166439,0.61344,Bad
0.018628,0.296382,0.282043,0.277754,0.263415,0.161884,0.296382,0.13278,3.560038,46.336032,16.730769,42.775995,13.170732,21.054188,46.336032,50.074059,0.007704,-0.04698,-0.098966,-0.054685,-0.10667,0.049271,0.10667,0.703728,0.0356,0.46336,0.167308,0.42776,0.131707,0.210542,0.46336,0.500741,0.017246,0.085232,0.159989,0.067986,0.142743,0.072884,0.159989,0.594372,127.904267,161.326706,546.962257,33.422439,419.05799,235.760287,546.962257,440.183739,-17.904267,206.673294,-84.962257,224.577561,-67.05799,125.908746,291.635551,-155.183739,42.215949,206.406546,129.856461,164.190597,87.640512,92.08143,206.406546,40.807205,0.033093,0.727407,0.164394,0.694315,0.131301,0.338322,0.727407,0.029213,4221.594879,20640.65459,12985.6461,16419.05971,8764.051217,9208.142956,20640.65459,4080.720481,0.014809,0.453965,0.253351,0.439155,0.238541,0.21612,0.453965,0.458727,Bad
-0.000028,-0.039252,-0.022755,-0.039225,-0.022727,0.019118,0.039252,0.265481,2.248201,-1.209245,1.111838,-3.457447,-1.136364,1.482834,3.457447,64.210503,-0.008991,-0.036137,-0.016468,-0.027146,-0.007477,0.015378,0.036137,0.668353,0.022482,-0.012092,0.011118,-0.034574,-0.011364,0.014828,0.034574,0.642105,-0.005134,-0.090781,-0.08304,-0.085646,-0.077906,0.048843,0.090781,0.690865,14.801468,88.514205,89.37762,73.712737,74.576152,47.46764,89.37762,84.033462,4.198532,3.485795,5.62238,-0.712737,1.423848,2.389036,5.62238,3.466538,5.782653,15.191163,17.327748,9.40851,11.545095,8.118064,17.327748,14.895989,0.020314,-0.021398,0.013698,-0.041712,-0.006616,0.018425,0.041712,0.1729,578.26529,1519.116319,1732.774771,940.851028,1154.50948,811.806436,1732.774771,1489.598934,0.007668,0.00732,0.020251,-0.000348,0.012583,0.008407,0.020251,0.606844,Good
