@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R32,40-48-weka.filters.unsupervised.attribute.Remove-R47-54'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
-0.006341,0.361258,0.411656,0.367599,0.417997,0.225905,0.417997,0.066167,-0.707547,19.642857,20.192308,20.350404,20.899855,11.709386,20.899855,52.718096,-0.006565,0.253587,0.272719,0.260152,0.279284,0.154048,0.279284,0.556985,-0.007075,0.196429,0.201923,0.203504,0.208999,0.117094,0.208999,0.000329,0.209778,0.246683,0.209449,0.246354,0.132533,0.246683,0.757187,15.280048,15.547413,14.522861,14.790225,8.686728,15.547413,2.915401,0.000767,0.168957,0.184093,0.168189,0.183325,0.101883,0.184093,0.037732,83.847141,1533.04694,1563.84667,1449.199799,1479.999528,870.555711,1563.84667,618.105443,-0.004993,0.222007,0.245086,0.227001,0.25008,0.13662,0.25008,0.507552,Bad
-0.006341,0.361258,0.411656,0.367599,0.417997,0.225905,0.417997,0.066167,-0.707547,19.642857,20.192308,20.350404,20.899855,11.709386,20.899855,52.718096,-0.006654,0.253587,0.272719,0.260241,0.279373,0.154074,0.279373,0.557007,-0.007075,0.196429,0.201923,0.203504,0.208999,0.117094,0.208999,0.000329,0.209778,0.246683,0.209449,0.246354,0.132533,0.246683,0.718561,13.483302,13.746139,12.764741,13.027579,7.659404,13.746139,3.190137,0.000921,0.151367,0.16554,0.150446,0.164618,0.091401,0.16554,0.033941,77.805544,1376.372271,1405.627995,1298.566727,1327.822452,781.371033,1405.627995,555.108449,-0.004993,0.222007,0.245086,0.227001,0.25008,0.13662,0.25008,0.507552,Bad
0.028506,0.309845,0.285284,0.28134,0.256778,0.16429,0.309845,0.111831,5.282979,5.841193,18.121894,0.558214,12.838915,7.672448,18.121894,59.933185,0.007201,0.329208,0.307586,0.322007,0.300385,0.181986,0.329208,0.557175,0.05283,0.058412,0.181219,0.005582,0.128389,0.076724,0.181219,0.014453,0.1442,0.195671,0.129748,0.181218,0.096442,0.195671,45.000697,80.544083,103.829548,35.543386,58.828851,45.239516,103.829548,4.549135,0.059594,0.136344,0.287722,0.076751,0.228128,0.124423,0.287722,0.130281,5028.087549,11073.10193,13453.45988,6045.014382,8425.372326,6069.637792,13453.45988,5648.399533,0.025103,0.179406,0.228856,0.154303,0.203753,0.112902,0.228856,0.512794,Bad
0.030031,0.686535,0.782128,0.656505,0.752098,0.417307,0.782128,0.118993,3.164336,25.037253,40.769231,21.872918,37.604895,19.233337,40.769231,59.103449,0.007563,0.461701,0.49353,0.454138,0.485967,0.273894,0.49353,0.557195,0.031643,0.250373,0.407692,0.218729,0.376049,0.192333,0.407692,0.012103,0.248338,0.447672,0.236235,0.43557,0.213598,0.447672,49.49671,195.419083,195.949165,145.922373,146.452456,100.737513,195.949165,7.337289,0.046511,0.348607,0.559615,0.302095,0.513103,0.263932,0.559615,0.128906,4987.216657,18752.06834,21111.69926,13764.85169,16124.48261,10316.87203,21111.69926,7901.888699,0.018108,0.338614,0.413294,0.320506,0.395185,0.21414,0.413294,0.549175,Bad
-0.006341,0.361258,0.411656,0.367599,0.417997,0.225905,0.417997,0.066167,-0.707547,19.642857,20.192308,20.350404,20.899855,11.709386,20.899855,52.718096,-0.007455,0.253587,0.272719,0.261042,0.280174,0.154311,0.280174,0.557208,-0.007075,0.196429,0.201923,0.203504,0.208999,0.117094,0.208999,0.000329,0.209778,0.246683,0.209449,0.246354,0.132533,0.246683,0.757188,15.313556,15.58661,14.556368,14.829422,8.707731,15.58661,2.897225,0.000767,0.169161,0.184533,0.168394,0.183765,0.102075,0.184533,0.037571,83.847165,1533.619363,1564.990512,1449.772197,1481.143346,871.054112,1564.990512,617.67637,-0.004993,0.222007,0.245086,0.227001,0.25008,0.13662,0.25008,0.507552,Bad
-0.011977,0.355622,0.40602,0.367599,0.417997,0.224324,0.417997,0.064758,-1.600404,18.75,19.299451,20.350404,20.899855,11.466754,20.899855,52.494881,-0.023816,0.245592,0.264724,0.269408,0.28854,0.154694,0.28854,0.5573,-0.016004,0.1875,0.192995,0.203504,0.208999,0.114668,0.208999,0.000312,0.250106,0.287011,0.249794,0.286699,0.155693,0.287011,-2.439715,11.428845,11.62149,13.86856,14.061206,7.425863,14.061206,3.284065,-0.016136,0.138345,0.149626,0.154481,0.165762,0.088155,0.165762,0.034923,-109.31094,1251.5717,1273.810942,1360.88264,1383.121883,761.932696,1383.121883,548.256501,-0.010609,0.19487,0.217949,0.205478,0.228558,0.122672,0.228558,0.495387,Bad
-0.009444,0.49474,0.467828,0.504185,0.477273,0.280837,0.504185,0.025002,0.036291,15.396793,23.899927,15.360502,23.863636,11.853236,23.899927,53.839402,0.006312,0.371975,0.362051,0.365663,0.355739,0.210128,0.371975,0.55739,0.000363,0.153968,0.238999,0.153605,0.238636,0.118532,0.238999,0.014174,0.171158,0.291277,0.156984,0.277102,0.138503,0.291277,6.937742,56.550187,62.259178,49.612445,55.321436,32.502192,62.259178,17.17306,-0.007418,0.151621,0.221057,0.159039,0.228475,0.113367,0.228475,0.072899,1430.490858,8044.525247,8727.338967,6614.034389,7296.848108,4475.701191,8727.338967,3676.530671,-0.006652,0.245466,0.276134,0.252118,0.282785,0.15303,0.282785,0.500966,Bad
0.020617,0.423761,0.405646,0.403144,0.385029,0.233746,0.423761,0.227623,2.101313,-4.554656,21.352785,-6.655969,19.251472,11.428103,25.907441,68.352062,0.015375,0.3805,0.400322,0.365125,0.384947,0.221203,0.400322,0.557397,0.021013,-0.045547,0.213528,-0.06656,0.192515,0.114281,0.259074,0.022204,0.033986,0.144928,0.011783,0.122724,0.064653,0.144928,23.551806,41.36644,92.187332,17.814634,68.635526,39.131545,92.187332,36.014735,0.009183,-0.021845,0.339509,-0.031028,0.330326,0.172357,0.361353,0.222376,3721.483802,10858.40083,16018.01771,7136.917033,12296.53391,7171.083013,16018.01771,8163.101571,0.010532,0.231274,0.324162,0.220742,0.313631,0.161864,0.324162,0.578504,Bad
0.039298,0.651566,0.635258,0.612268,0.59596,0.360548,0.651566,0.031,3.898264,23.852984,33.696244,19.95472,29.79798,16.079486,33.696244,54.698007,0.015717,0.351877,0.339562,0.336159,0.323845,0.195234,0.351877,0.557401,0.038983,0.23853,0.336962,0.199547,0.29798,0.160795,0.336962,0.029385,0.24158,0.390644,0.212195,0.361259,0.184748,0.390644,30.493979,98.008056,99.134948,67.514077,68.64097,49.694234,99.134948,7.483471,0.032454,0.203265,0.304001,0.170811,0.271547,0.143715,0.304001,0.062497,3358.160509,9975.744089,10828.93909,6617.58358,7470.778581,5231.248423,10828.93909,3850.380662,0.021927,0.325388,0.368224,0.303461,0.346296,0.194891,0.368224,0.501839,Good
0.024169,0.377287,0.360027,0.353118,0.335859,0.206224,0.377287,0.101475,3.68203,7.065868,20.474959,3.383838,16.792929,8.925452,20.474959,59.260154,0.014294,0.234928,0.262015,0.220633,0.24772,0.139888,0.262015,0.557501,0.03682,0.070659,0.20475,0.033838,0.167929,0.089255,0.20475,0.02064,0.128728,0.231682,0.108087,0.211041,0.107041,0.231682,49.063054,55.852771,82.281536,6.789717,33.218482,34.332946,82.281536,9.001106,0.073047,0.031006,0.226132,-0.042041,0.153085,0.100295,0.226132,0.112786,4943.665201,7403.437458,10057.19917,2459.772257,5113.533964,4278.231013,10057.19917,4185.091564,0.016797,0.20156,0.254219,0.184764,0.237422,0.128717,0.254219,0.526315,Bad
0.020855,0.613874,0.563784,0.593019,0.542929,0.334674,0.613874,0.059611,4.138692,19.333746,31.285157,15.195054,27.146465,14.376891,31.285157,57.368485,0.010342,0.31136,0.294691,0.301019,0.284349,0.172153,0.31136,0.55769,0.041387,0.193337,0.312852,0.151951,0.271465,0.143769,0.312852,0.008782,0.245732,0.411197,0.23695,0.402416,0.198957,0.411197,39.567863,92.462358,100.319825,52.894494,60.751962,47.195814,100.319825,13.931752,0.048031,0.193568,0.326691,0.145536,0.278659,0.148058,0.326691,0.089568,4334.263468,11053.1423,12441.64072,6718.878831,8107.377256,5834.902491,12441.64072,4647.940614,0.017719,0.308922,0.361513,0.291203,0.343794,0.18978,0.361513,0.501873,Good
0.025485,0.672757,0.762898,0.647272,0.737413,0.408873,0.762898,0.128382,2.937063,25.037253,39.807692,22.10019,36.870629,18.899229,39.807692,59.400652,0.007997,0.465585,0.4964,0.457588,0.488403,0.275699,0.4964,0.557898,0.029371,0.250373,0.398077,0.221002,0.368706,0.188992,0.398077,0.008565,0.243126,0.433321,0.234561,0.424756,0.207879,0.433321,50.173291,200.172638,198.575383,149.999347,148.402093,102.69054,200.172638,4.580908,0.046664,0.362977,0.567946,0.316313,0.521282,0.269304,0.567946,0.12955,5044.777062,19235.70645,21462.8136,14190.92939,16418.03654,10535.68916,21462.8136,8009.399016,0.015989,0.332185,0.400665,0.316196,0.384676,0.208922,0.400665,0.554469,Bad
0.013532,0.632803,0.708987,0.61927,0.695455,0.384734,0.708987,0.120156,1.188811,25.293999,35.961538,24.105188,34.772727,17.884889,35.961538,57.850451,0.003424,0.458526,0.504442,0.455101,0.501018,0.277634,0.504442,0.557963,0.011888,0.25294,0.359615,0.241052,0.347727,0.178849,0.359615,0.013094,0.204936,0.372462,0.191842,0.359367,0.176756,0.372462,10.955193,142.70438,138.10586,131.749187,127.150667,78.051303,142.70438,31.129375,-0.005283,0.307909,0.400531,0.313191,0.405813,0.209486,0.405813,0.092884,1916.946712,14720.3929,15342.3041,12803.44618,13425.35739,8166.528105,15342.3041,5976.072119,0.006793,0.322987,0.367706,0.316194,0.360913,0.198287,0.367706,0.555057,Bad
-0.027771,-0.02189,-0.090708,0.005881,-0.062937,0.038955,0.090708,0.09823,-0.563154,-0.563154,-3.710007,0,-3.146853,1.688288,3.710007,55.191379,-0.015286,0.158792,0.121218,0.174078,0.136504,0.086838,0.174078,0.557996,-0.005632,-0.005632,-0.0371,0,-0.031469,0.016883,0.0371,0.009301,-0.009371,-0.022247,-0.018672,-0.031548,0.013475,0.031548,-3.033512,3.573917,2.214501,6.607428,5.248012,2.885695,6.607428,0.615398,-0.026403,0.065237,0.034321,0.091639,0.060724,0.039971,0.091639,0.023569,-127.698747,550.14631,453.400974,677.845057,581.09972,333.0479,677.845057,254.035389,-0.015347,-0.00951,-0.04713,0.005837,-0.031783,0.020426,0.04713,0.547163,Bad
0.010412,0.408,0.386674,0.397588,0.376263,0.226604,0.408,0.071766,1.539346,10.1879,20.352477,8.648555,18.813131,9.364989,20.352477,56.650728,0.004217,0.25668,0.216291,0.252462,0.212073,0.136329,0.25668,0.558512,0.015393,0.101879,0.203525,0.086486,0.188131,0.09365,0.203525,0.021487,0.134173,0.23719,0.112686,0.215703,0.109758,0.23719,9.274764,54.480178,56.054459,45.205414,46.779696,29.482426,56.054459,10.290785,0.002483,0.123298,0.198031,0.120815,0.195549,0.096973,0.198031,0.062003,1599.348506,6877.054298,7646.759087,5277.705791,6047.410581,3800.685405,7646.759087,3131.304604,0.005006,0.205623,0.241683,0.200617,0.236677,0.128543,0.241683,0.522902,Good
-0.00521,0.553281,0.568916,0.558491,0.574126,0.325524,0.574126,0.097361,-0.629371,30.241643,28.076923,30.871014,28.706294,17.041673,30.871014,54.03924,0.002183,0.412647,0.412123,0.410463,0.409939,0.237462,0.412647,0.558565,-0.006294,0.302416,0.280769,0.30871,0.287063,0.170417,0.30871,0.010734,0.200628,0.302066,0.189895,0.291332,0.147996,0.302066,0.972375,97.057006,87.901567,96.084631,86.929192,53.245075,97.057006,23.748364,-0.013379,0.260106,0.276149,0.273485,0.289527,0.158895,0.289527,0.062857,959.947691,11336.6755,10924.6998,10376.7278,9964.752106,6163.962909,11336.6755,4260.612974,-0.005117,0.320959,0.280523,0.326076,0.28564,0.175899,0.326076,0.535057,Bad
0.023561,0.729674,0.720531,0.706113,0.69697,0.411966,0.729674,0.079362,3.638178,22.436506,38.486663,18.798328,34.848485,17.849505,38.486663,58.709963,-0.002025,0.480848,0.52574,0.482873,0.527765,0.291739,0.527765,0.55869,0.036382,0.224365,0.384867,0.187983,0.348485,0.178495,0.384867,0.010093,0.30758,0.538203,0.297487,0.52811,0.258997,0.538203,34.004019,254.520689,257.472294,220.51667,223.468275,138.685321,257.472294,0.165509,0.015171,0.32675,0.563533,0.311579,0.548362,0.270557,0.563533,0.100413,4031.92157,16371.13045,18454.97797,12339.20888,14423.0564,9080.563345,18454.97797,6657.01418,0.016439,0.376444,0.453668,0.360005,0.437229,0.237089,0.453668,0.508697,Good
0.023244,0.377343,0.366678,0.354099,0.343434,0.208332,0.377343,0.129407,2.965282,9.933237,20.136999,6.967955,17.171717,8.946591,20.136999,59.605392,0.013751,0.235128,0.268014,0.221376,0.254263,0.142022,0.268014,0.558987,0.029653,0.099332,0.20137,0.06968,0.171717,0.089466,0.20137,0.022603,0.122899,0.208203,0.100296,0.1856,0.096067,0.208203,37.154647,58.930697,79.305278,21.776051,42.150631,33.922237,79.305278,14.8044,0.049367,0.060101,0.22026,0.010734,0.170892,0.09554,0.22026,0.099823,3868.624487,7359.734495,9465.408204,3491.110008,5596.783717,4150.01605,9465.408204,3957.522856,0.013904,0.191065,0.225171,0.177161,0.211267,0.117113,0.225171,0.552904,Bad
0.023244,0.377343,0.366678,0.354099,0.343434,0.208332,0.377343,0.129407,2.965282,9.933237,20.136999,6.967955,17.171717,8.946591,20.136999,59.605392,0.013751,0.235128,0.268014,0.221376,0.254263,0.142022,0.268014,0.558987,0.029653,0.099332,0.20137,0.06968,0.171717,0.089466,0.20137,0.022603,0.122899,0.208203,0.100296,0.1856,0.096067,0.208203,37.154647,58.930697,79.305278,21.776051,42.150631,33.922237,79.305278,14.8044,0.049367,0.060101,0.22026,0.010734,0.170892,0.09554,0.22026,0.099823,3868.624487,7359.734495,9465.408204,3491.110008,5596.783717,4150.01605,9465.408204,3957.522856,0.013904,0.191065,0.225171,0.177161,0.211267,0.117113,0.225171,0.552904,Bad
0.032389,0.700213,0.706631,0.667824,0.674242,0.397,0.706631,0.051369,4.5137,27.246197,38.225821,22.732497,33.712121,18.252324,38.225821,55.956664,0.011545,0.449162,0.474298,0.437616,0.462753,0.263489,0.474298,0.559245,0.045137,0.272462,0.382258,0.227325,0.337121,0.182523,0.382258,0.015147,0.281321,0.439537,0.266174,0.42439,0.213805,0.439537,46.586593,194.889738,190.915611,148.303145,144.329018,99.767051,194.889738,0.839219,0.048799,0.371289,0.542197,0.322491,0.493398,0.259946,0.542197,0.069916,5192.539425,16437.0331,17594.44356,11244.49367,12401.90413,8603.722208,17594.44356,5749.392243,0.02215,0.344653,0.395206,0.322503,0.373056,0.208406,0.395206,0.509486,Bad
0.026292,0.50753,0.623145,0.481238,0.596853,0.322462,0.623145,0.141596,3.234266,15.869915,33.076923,12.63565,29.842657,15.007561,33.076923,60.416262,0.007933,0.332153,0.383779,0.32422,0.375846,0.205491,0.383779,0.559322,0.032343,0.158699,0.330769,0.126356,0.298427,0.150076,0.330769,0.009766,0.170415,0.356605,0.160649,0.346839,0.1676,0.356605,39.051972,115.595696,129.299623,76.543723,90.247651,61.777283,129.299623,24.396705,0.040992,0.210108,0.373456,0.169116,0.332464,0.171053,0.373456,0.116478,3984.564323,12982.14192,15224.79376,8997.577601,11240.22944,7237.263265,15224.79376,6128.191151,0.017273,0.247467,0.328149,0.230194,0.310877,0.164662,0.328149,0.560879,Bad
-0.001198,0.245335,0.244635,0.246533,0.245833,0.141789,0.246533,0.122442,-0.236331,17.999392,12.055336,18.235723,12.291667,9.075257,18.235723,54.600737,-0.001626,0.102217,0.138165,0.103843,0.139791,0.07139,0.139791,0.559484,-0.002363,0.179994,0.120553,0.182357,0.122917,0.090753,0.182357,0.001547,0.009866,0.125812,0.008319,0.124265,0.061158,0.125812,3.936106,33.904524,32.541235,29.968418,28.605129,18.124936,33.904524,6.860471,0.003566,0.112894,0.129339,0.109328,0.125773,0.069239,0.129339,0.041968,440.033488,5368.426722,5424.734728,4928.393234,4984.70124,2994.172934,5424.734728,2424.614594,-0.001486,0.187865,0.127912,0.189351,0.129398,0.094802,0.189351,0.541832,Bad
0.015387,0.265741,0.234967,0.250355,0.21958,0.140803,0.265741,0.163636,3.636364,2.578534,14.615385,-1.05783,10.979021,6.455134,14.615385,62.292429,-0.001593,0.166452,0.149069,0.168045,0.150662,0.09182,0.168045,0.559677,0.036364,0.025785,0.146154,-0.010578,0.10979,0.064551,0.146154,0.001304,0.067959,0.134599,0.066655,0.133295,0.064154,0.134599,15.631776,25.379302,44.259756,9.747526,28.62798,18.525735,44.259756,6.714535,0.023163,0.027586,0.143447,0.004424,0.120284,0.064412,0.143447,0.136892,2502.680188,6627.903743,9206.186081,4125.223555,6703.505894,4118.53917,9206.186081,5058.728885,0.016487,0.123149,0.156313,0.106662,0.139826,0.077405,0.156313,0.558423,Bad
0.015387,0.265741,0.234967,0.250355,0.21958,0.140803,0.265741,0.163636,3.636364,2.578534,14.615385,-1.05783,10.979021,6.455134,14.615385,62.292429,-0.001593,0.166452,0.149069,0.168045,0.150662,0.09182,0.168045,0.559677,0.036364,0.025785,0.146154,-0.010578,0.10979,0.064551,0.146154,0.001304,0.067959,0.134599,0.066655,0.133295,0.064154,0.134599,15.631776,25.379302,44.259756,9.747526,28.62798,18.525735,44.259756,6.714535,0.023163,0.027586,0.143447,0.004424,0.120284,0.064412,0.143447,0.136892,2502.680188,6627.903743,9206.186081,4125.223555,6703.505894,4118.53917,9206.186081,5058.728885,0.016487,0.123149,0.156313,0.106662,0.139826,0.077405,0.156313,0.558423,Bad
-0.047562,0.548098,0.62668,0.59566,0.674242,0.354846,0.674242,0.094876,-3.747051,27.46507,29.96507,31.212121,33.712121,17.755819,33.712121,54.044298,-0.015321,0.43706,0.451232,0.452382,0.466553,0.26099,0.466553,0.559952,-0.037471,0.274651,0.299651,0.312121,0.337121,0.177558,0.337121,0.006076,0.249666,0.361705,0.24359,0.355629,0.180638,0.361705,2.283956,160.384121,140.871348,158.100165,138.587391,86.677513,160.384121,4.869391,-0.022993,0.342581,0.404803,0.365574,0.427796,0.224032,0.427796,0.088234,1917.454237,14555.64669,14685.68199,12638.19245,12768.22776,7926.649117,14685.68199,5703.840688,-0.031596,0.291551,0.299731,0.323147,0.331327,0.180303,0.331327,0.534729,Bad
0.031172,0.673175,0.799004,0.642003,0.767832,0.419336,0.799004,0.096243,3.339161,23.552155,41.730769,20.212994,38.391608,19.408447,41.730769,58.229094,0.007959,0.445463,0.478281,0.437504,0.470322,0.264724,0.478281,0.560074,0.033392,0.235522,0.417308,0.20213,0.383916,0.194084,0.417308,0.01287,0.241961,0.461276,0.229091,0.448405,0.218543,0.461276,48.545719,186.177012,189.252588,137.631293,140.706869,96.430184,189.252588,9.95398,0.046592,0.329647,0.543343,0.283055,0.496752,0.254723,0.543343,0.126468,4900.934518,18020.6043,20475.47764,13119.66978,15574.54312,9952.91019,20475.47764,7681.630653,0.019038,0.33081,0.421844,0.311772,0.402805,0.215153,0.421844,0.537258,Bad
-0.053997,0.184769,0.173276,0.238766,0.227273,0.121063,0.238766,0.142719,-5.951733,14.236355,5.411903,20.188088,11.363636,8.57296,20.188088,54.260499,-0.014028,0.144648,0.160839,0.158676,0.174867,0.09265,0.174867,0.560082,-0.059517,0.142364,0.054119,0.201881,0.113636,0.08573,0.201881,0.008041,0.068376,0.145688,0.060335,0.137648,0.06741,0.145688,15.602936,64.085829,69.772693,48.482893,54.169757,34.804176,69.772693,32.979572,-0.004822,0.099996,0.122583,0.104817,0.127404,0.066318,0.127404,0.116195,1600.722024,7524.509732,8125.915842,5923.787708,6525.193819,4115.440139,8125.915842,4235.980992,-0.046142,0.138849,0.076357,0.18499,0.122499,0.081839,0.18499,0.530823,Bad
-0.028366,0.516747,0.49795,0.545113,0.526316,0.301427,0.545113,0.198736,-0.659162,19.808674,25.656627,20.467836,26.315789,13.530004,26.315789,61.823514,-0.009583,0.478155,0.469845,0.487738,0.479428,0.276479,0.487738,0.56011,-0.006592,0.198087,0.256566,0.204678,0.263158,0.1353,0.263158,-0.004415,0.210105,0.26581,0.21452,0.270225,0.140523,0.270225,27.333871,150.570243,153.570087,123.236371,126.236216,80.691849,153.570087,25.948198,-0.001665,0.356967,0.434665,0.358632,0.43633,0.231193,0.43633,0.148128,3421.151884,18131.68458,18952.76542,14710.53269,15531.61353,9823.333394,18952.76542,7811.242397,-0.014005,0.258502,0.273176,0.272506,0.287181,0.157742,0.287181,0.593033,Bad
-0.038089,0.535387,0.575547,0.573476,0.613636,0.332463,0.613636,0.057336,-2.313555,25.868263,28.368263,28.181818,30.681818,16.383724,30.681818,52.88752,-0.008297,0.396448,0.394239,0.404745,0.402535,0.230673,0.404745,0.560211,-0.023136,0.258683,0.283683,0.281818,0.306818,0.163837,0.306818,0.005179,0.215269,0.315905,0.21009,0.310726,0.157316,0.315905,9.298847,114.163611,105.342337,104.864764,96.04349,60.906754,114.163611,6.2822,-0.012913,0.266708,0.330744,0.279621,0.343657,0.178204,0.343657,0.064609,1701.43664,11369.72783,11614.24657,9668.291188,9912.809926,6183.686639,11614.24657,4386.89269,-0.024125,0.28354,0.283732,0.307665,0.307857,0.171006,0.307857,0.520921,Bad
0.032962,0.552251,0.538545,0.519288,0.505582,0.305718,0.552251,0.240061,3.632768,16.631173,28.911875,12.998405,25.279107,13.179836,28.911875,65.740728,0.006597,0.486618,0.442912,0.480021,0.436315,0.267038,0.486618,0.560219,0.036328,0.166312,0.289119,0.129984,0.252791,0.131798,0.289119,0.014612,0.251343,0.308287,0.236731,0.293675,0.159153,0.308287,48.025709,155.886384,174.197933,107.860675,126.172224,84.0836,174.197933,28.779134,0.043135,0.239485,0.378691,0.19635,0.335557,0.17634,0.378691,0.144356,4930.831576,14872.17713,16859.27013,9941.345555,11928.43856,8035.319317,16859.27013,6907.012612,0.01969,0.305036,0.354789,0.285346,0.335099,0.186078,0.354789,0.58708,Bad
0.014395,0.128118,0.086166,0.113723,0.07177,0.060477,0.128118,0.186891,3.256631,0.412399,6.845148,-2.844232,3.588517,3.162003,6.845148,62.11134,0.007127,0.314474,0.300932,0.307347,0.293804,0.175706,0.314474,0.560349,0.032566,0.004124,0.068451,-0.028442,0.035885,0.03162,0.068451,0.013947,0.027127,0.016921,0.01318,0.002974,0.011193,0.027127,17.89233,83.605047,90.495311,65.712718,72.602982,45.767684,90.495311,19.735308,0.013967,0.149119,0.209367,0.135153,0.195401,0.102609,0.209367,0.095779,2491.61897,9123.412055,10036.94545,6631.793085,7545.326479,4932.310657,10036.94545,4390.541111,0.013277,0.070175,0.081891,0.056898,0.068614,0.040712,0.081891,0.578393,Bad
0.031559,0.521815,0.623867,0.490256,0.592308,0.324563,0.623867,0.137249,3.461538,17.964156,33.076923,14.502618,29.615385,15.123295,33.076923,59.835884,0.007596,0.419642,0.446469,0.412046,0.438873,0.248093,0.446469,0.560512,0.034615,0.179642,0.330769,0.145026,0.296154,0.151233,0.330769,0.014069,0.174998,0.352068,0.160929,0.337999,0.164891,0.352068,41.029564,166.617536,171.034995,125.587971,130.00543,87.269249,171.034995,16.369438,0.038811,0.305731,0.493231,0.266921,0.45442,0.232944,0.493231,0.11246,4282.894215,16430.08854,18520.78401,12147.19432,14237.8898,9064.368317,18520.78401,6930.533979,0.019555,0.255407,0.324385,0.235852,0.30483,0.164354,0.324385,0.559985,Bad
0.002268,0.435386,0.449238,0.433118,0.44697,0.254779,0.449238,0.068424,0.276719,14.325831,22.625204,14.049112,22.348485,11.116496,22.625204,55.36372,0.009618,0.27504,0.302945,0.265423,0.293328,0.164516,0.302945,0.560745,0.002767,0.143258,0.226252,0.140491,0.223485,0.111165,0.226252,0.021388,0.150155,0.259276,0.128767,0.237888,0.120867,0.259276,7.669874,55.247015,56.625303,47.577141,48.955429,30.24842,56.625303,9.876387,-0.001093,0.13843,0.210513,0.139524,0.211606,0.105246,0.211606,0.067272,1576.159683,7497.986223,8222.393791,5921.82654,6646.234108,4144.042512,8222.393791,3403.009588,-0.001757,0.21503,0.243919,0.216787,0.245677,0.133518,0.245677,0.527609,Good
